"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045019","negative regulation of nitric oxide biosynthetic process","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3586",1
"BP","GO:0045579","positive regulation of B cell differentiation","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3586",1
"BP","GO:0045779","negative regulation of bone resorption","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3569",1
"BP","GO:0046325","negative regulation of glucose import","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"7124",1
"BP","GO:0051956","negative regulation of amino acid transport","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"7124",1
"BP","GO:0070230","positive regulation of lymphocyte apoptotic process","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3586",1
"BP","GO:0072540","T-helper 17 cell lineage commitment","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3569",1
"BP","GO:1903789","regulation of amino acid transmembrane transport","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"7124",1
"BP","GO:1903798","regulation of miRNA processing","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3569",1
"BP","GO:1904406","negative regulation of nitric oxide metabolic process","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"3586",1
"BP","GO:2000345","regulation of hepatocyte proliferation","1/9","16/18870",0.00760693683332903,0.0184246911860514,0.00421686314647327,"7124",1
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","2/9","285/18870",0.00762968352736796,0.0184434082118265,0.00422114691630179,"3553/7124",2
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","2/9","290/18870",0.00789043165661807,0.0190362476902299,0.00435683021883368,"6403/7124",2
"BP","GO:0030100","regulation of endocytosis","2/9","291/18870",0.00794306699983354,0.0190827844977163,0.00436748110825498,"3553/7124",2
"BP","GO:0007252","I-kappaB phosphorylation","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"7124",1
"BP","GO:0030889","negative regulation of B cell proliferation","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3586",1
"BP","GO:0032310","prostaglandin secretion","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3553",1
"BP","GO:0033623","regulation of integrin activation","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"6403",1
"BP","GO:0036005","response to macrophage colony-stimulating factor","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"7124",1
"BP","GO:0070920","regulation of regulatory ncRNA processing","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3569",1
"BP","GO:0097396","response to interleukin-17","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3553",1
"BP","GO:0097398","cellular response to interleukin-17","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3553",1
"BP","GO:0098712","L-glutamate import across plasma membrane","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"7124",1
"BP","GO:1900120","regulation of receptor binding","1/9","17/18870",0.00808065793062906,0.0190827844977163,0.00436748110825498,"3586",1
"BP","GO:0018105","peptidyl-serine phosphorylation","2/9","295/18870",0.00815522308391533,0.0192219077678465,0.00439932228185755,"3569/7124",2
"BP","GO:0051054","positive regulation of DNA metabolic process","2/9","298/18870",0.00831603194843049,0.0195633855032043,0.00447747636666857,"3569/7124",2
"BP","GO:0007249","canonical NF-kappaB signal transduction","2/9","300/18870",0.0084240415274102,0.0196346366312702,0.00449378362810658,"3553/7124",2
"BP","GO:0002693","positive regulation of cellular extravasation","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3383",1
"BP","GO:0002827","positive regulation of T-helper 1 type immune response","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0002830","positive regulation of type 2 immune response","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3569",1
"BP","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"7124",1
"BP","GO:0016264","gap junction assembly","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0032604","granulocyte macrophage colony-stimulating factor production","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0035234","ectopic germ cell programmed cell death","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3553",1
"BP","GO:0035728","response to hepatocyte growth factor","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3586",1
"BP","GO:0046851","negative regulation of bone remodeling","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"3569",1
"BP","GO:1903236","regulation of leukocyte tethering or rolling","1/9","18/18870",0.00855417801118041,0.0196346366312702,0.00449378362810658,"6403",1
"BP","GO:0030217","T cell differentiation","2/9","307/18870",0.00880712181921951,0.0201775104365701,0.0046180312759851,"3553/3569",2
"BP","GO:0018209","peptidyl-serine modification","2/9","308/18870",0.00886248670678542,0.020228873003592,0.00462978663805852,"3569/7124",2
"BP","GO:0051222","positive regulation of protein transport","2/9","308/18870",0.00886248670678542,0.020228873003592,0.00462978663805852,"3553/7124",2
"BP","GO:0019932","second-messenger-mediated signaling","2/9","310/18870",0.00897369453691158,0.0202295009119265,0.0046299303475779,"6403/7124",2
"BP","GO:0002281","macrophage activation involved in immune response","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"7124",1
"BP","GO:0002523","leukocyte migration involved in inflammatory response","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"7124",1
"BP","GO:0032305","positive regulation of icosanoid secretion","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"3553",1
"BP","GO:0032695","negative regulation of interleukin-12 production","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"3586",1
"BP","GO:0045346","regulation of MHC class II biosynthetic process","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"3586",1
"BP","GO:0046827","positive regulation of protein export from nucleus","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"3553",1
"BP","GO:0051797","regulation of hair follicle development","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"7124",1
"BP","GO:0071800","podosome assembly","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"7124",1
"BP","GO:1903376","regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","1/9","19/18870",0.00902749714962192,0.0202295009119265,0.0046299303475779,"3586",1
"BP","GO:0007162","negative regulation of cell adhesion","2/9","312/18870",0.00908553891251307,0.0203224804819054,0.00465121060232191,"3586/7356",2
"BP","GO:0097193","intrinsic apoptotic signaling pathway","2/9","319/18870",0.00948199212492473,0.0206491251972753,0.00472596985056789,"3586/7124",2
"BP","GO:0002295","T-helper cell lineage commitment","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3569",1
"BP","GO:0006309","apoptotic DNA fragmentation","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3569",1
"BP","GO:0031053","primary miRNA processing","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3569",1
"BP","GO:0032303","regulation of icosanoid secretion","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3553",1
"BP","GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:0032634","interleukin-5 production","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7356",1
"BP","GO:0032674","regulation of interleukin-5 production","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7356",1
"BP","GO:0042359","vitamin D metabolic process","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:0045342","MHC class II biosynthetic process","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3586",1
"BP","GO:0060353","regulation of cell adhesion molecule production","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3553",1
"BP","GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:1900221","regulation of amyloid-beta clearance","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:1902004","positive regulation of amyloid-beta formation","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:1903978","regulation of microglial cell activation","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"3569",1
"BP","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/9","20/18870",0.00950061542057046,0.0206491251972753,0.00472596985056789,"7124",1
"BP","GO:0019058","viral life cycle","2/9","321/18870",0.00959668819247647,0.0207477695428893,0.0047485466037643,"3383/7124",2
"BP","GO:0030198","extracellular matrix organization","2/9","321/18870",0.00959668819247647,0.0207477695428893,0.0047485466037643,"3569/7124",2
"BP","GO:1902105","regulation of leukocyte differentiation","2/9","321/18870",0.00959668819247647,0.0207477695428893,0.0047485466037643,"3586/7124",2
"BP","GO:0043062","extracellular structure organization","2/9","322/18870",0.00965427287018257,0.0208355836284432,0.0047686446329456,"3569/7124",2
"BP","GO:0045229","external encapsulating structure organization","2/9","323/18870",0.00971201513929565,0.0209234291071141,0.00478874984707652,"3569/7124",2
"BP","GO:1904951","positive regulation of establishment of protein localization","2/9","324/18870",0.00976991487148552,0.0209717438347674,0.00479980764947959,"3553/7124",2
"BP","GO:0060485","mesenchyme development","2/9","327/18870",0.00994455756417142,0.0209717438347674,0.00479980764947959,"3553/3569",2
"BP","GO:0001780","neutrophil homeostasis","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3569",1
"BP","GO:0002902","regulation of B cell apoptotic process","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3586",1
"BP","GO:0032616","interleukin-13 production","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7356",1
"BP","GO:0032656","regulation of interleukin-13 production","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7356",1
"BP","GO:0034104","negative regulation of tissue remodeling","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3569",1
"BP","GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3586",1
"BP","GO:0060445","branching involved in salivary gland morphogenesis","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7124",1
"BP","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7124",1
"BP","GO:0071605","monocyte chemotactic protein-1 production","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3553",1
"BP","GO:0071637","regulation of monocyte chemotactic protein-1 production","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"3553",1
"BP","GO:0106058","positive regulation of calcineurin-mediated signaling","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7124",1
"BP","GO:2000010","positive regulation of protein localization to cell surface","1/9","21/18870",0.00997353289861902,0.0209717438347674,0.00479980764947959,"7124",1
"BP","GO:0016042","lipid catabolic process","2/9","334/18870",0.0103575444755613,0.0217055745861878,0.00496775965584788,"3553/7124",2
"BP","GO:0003085","negative regulation of systemic arterial blood pressure","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"7124",1
"BP","GO:0030449","regulation of complement activation","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"3553",1
"BP","GO:0035584","calcium-mediated signaling using intracellular calcium source","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"6403",1
"BP","GO:0051220","cytoplasmic sequestering of protein","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"3586",1
"BP","GO:0060713","labyrinthine layer morphogenesis","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"3586",1
"BP","GO:2000810","regulation of bicellular tight junction assembly","1/9","22/18870",0.0104462496583363,0.0217055745861878,0.00496775965584788,"7124",1
"BP","GO:0033674","positive regulation of kinase activity","2/9","337/18870",0.010536882255734,0.0218200529680292,0.00499396034841744,"3553/7124",2
"BP","GO:0062012","regulation of small molecule metabolic process","2/9","337/18870",0.010536882255734,0.0218200529680292,0.00499396034841744,"3553/7124",2
"BP","GO:0019216","regulation of lipid metabolic process","2/9","342/18870",0.0108388903220118,0.0223843812534233,0.00512311828789989,"3553/7124",2
"BP","GO:0010893","positive regulation of steroid biosynthetic process","1/9","23/18870",0.0109187657742675,0.0223843812534233,0.00512311828789989,"7124",1
"BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","1/9","23/18870",0.0109187657742675,0.0223843812534233,0.00512311828789989,"3569",1
